Name,Size_of_the_bottle,MRP_of_the_bottle,Price_of_the_bottle,1Mg_URL
Pioneer Pharma Theridion Globules Pellet Multidose Pills Tablet 200 CH,150 tablets,NA,MRP₹120,https://www.1mg.com/otc/pioneer-pharma-theridion-globules-pellet-multidose-pills-tablet-200-ch-otc914678
Dr Willmar Schwabe India Apocynum Cannabinum Dilution 6 CH,30 ml,₹100,₹81,https://www.1mg.com/otc/dr-willmar-schwabe-india-apocynum-cannabinum-dilution-6-ch-otc396322
Sunny Herbals Lip Balm,10 gm,₹45,₹40.1,https://www.1mg.com/otc/sunny-herbals-lip-balm-otc499060
Sunny Herbals Hair Color Light Brown Sachet,NA,₹50,₹49,https://www.1mg.com/otc/sunny-herbals-hair-color-light-brown-sachet-otc499062
Pioneer Pharma Kali Bromatum Globules Pellet Multidose Pills 200 CH,150 tablets,NA,MRP₹120,https://www.1mg.com/otc/pioneer-pharma-kali-bromatum-globules-pellet-multidose-pills-200-ch-otc921145
Sunny Herbals Fruit Cream,100 gm,₹185,₹176,https://www.1mg.com/otc/sunny-herbals-fruit-cream-otc503115
SBL Juniperus Communis Mother Tincture Q,30 ml,₹125,₹121,https://www.1mg.com/otc/sbl-juniperus-communis-mother-tincture-q-otc338692
Similia Hepar Sulph Dilution 30 CH,30 ml,₹95,₹73.6,https://www.1mg.com/otc/similia-hepar-sulph-dilution-30-ch-otc574833
Sunny Herbals Sun Care Cream,100 gm,₹270,₹203,https://www.1mg.com/otc/sunny-herbals-sun-care-cream-otc327076
LDD Bioscience Pulsatilla Dilution 200,100 ml,₹190,₹181,https://www.1mg.com/otc/ldd-bioscience-pulsatilla-dilution-200-otc691699
SBL Psorinum 0/3 LM,20 gm,₹185,₹180,https://www.1mg.com/otc/sbl-psorinum-0-3-lm-otc365367
Biohome Vigrosom Men's Tonic,30 ml,₹395,₹375,https://www.1mg.com/otc/biohome-vigrosom-men-s-tonic-otc330165
Pioneer Pharma Psorinum Globules Pellet Multidose Pills 1000 CH,150 tablets,₹150,₹123,https://www.1mg.com/otc/pioneer-pharma-psorinum-globules-pellet-multidose-pills-1000-ch-otc912487
Sunny Herbals Anti Wrinkle Cream,125 gm,₹250,₹227,https://www.1mg.com/otc/sunny-herbals-anti-wrinkle-cream-otc402201
Bjain Acidum Phosphoricum Dilution 3X,100 ml,₹225,₹207,https://www.1mg.com/otc/bjain-acidum-phosphoricum-dilution-3x-otc428292
Bjain Calcarea Fluorica Biochemic Tablet 12X,450 gm,₹720,₹554,https://www.1mg.com/otc/bjain-calcarea-fluorica-biochemic-tablet-12x-otc484067
Sunny Herbals Under Eye Cream,50 gm,₹185,₹159,https://www.1mg.com/otc/sunny-herbals-under-eye-cream-otc327072
Pioneer Pharma Chelidonium Globules Pellet Multidose Pills Tablet 1000 CH,150 tablets,₹150,₹120,https://www.1mg.com/otc/pioneer-pharma-chelidonium-globules-pellet-multidose-pills-tablet-1000-ch-otc910473
Dr. Reckeweg Morbillinum Dilution 200 CH,11 ml,₹160,₹159,https://www.1mg.com/otc/dr.-reckeweg-morbillinum-dilution-200-ch-otc331887
Sunny Herbals Aloevera+Calendula Bathing Bar,75 gm,NA,MRP₹65,https://www.1mg.com/otc/sunny-herbals-aloevera-calendula-bathing-bar-otc499055
Dr Willmar Schwabe India Mezereum Dilution 200 CH,30 ml,₹115,₹114,https://www.1mg.com/otc/dr-willmar-schwabe-india-mezereum-dilution-200-ch-otc405635
Pioneer Pharma Croton Tig Globules Pellet Multidose Pills 30 CH,150 tablets,₹120,₹96,https://www.1mg.com/otc/pioneer-pharma-croton-tig-globules-pellet-multidose-pills-30-ch-otc921377
Sunny Herbals Hair Color 12 Sachets Dark Brown,240 gm,₹600,₹534,https://www.1mg.com/otc/sunny-herbals-hair-color-12-sachets-dark-brown-otc338002
Lord's Mag Phos Biochemic Tablet 200X,25 gm,₹95,₹85,https://www.1mg.com/otc/lord-s-mag-phos-biochemic-tablet-200x-otc545157
Bakson's Homeopathy Jaborandi Aid Hair Care,200 ml,NA,MRP₹270,https://www.1mg.com/otc/bakson-s-homeopathy-jaborandi-aid-hair-care-otc503018
Sunny Herbals Hair Pack,100 gm,₹185,₹182,https://www.1mg.com/otc/sunny-herbals-hair-pack-otc503107
SBL Kali Carbonicum Dilution 6 CH,30 ml,₹100,₹95,https://www.1mg.com/otc/sbl-kali-carbonicum-dilution-6-ch-otc349072
Dr Willmar Schwabe India Agnus Castus Dilution CM CH,10 ml,NA,MRP₹325,https://www.1mg.com/otc/dr-willmar-schwabe-india-agnus-castus-dilution-cm-ch-otc395214
Sunny Herbals Almond Shampoo,250 ml,₹215,₹183,https://www.1mg.com/otc/sunny-herbals-almond-shampoo-otc400765
Bjain Petroleum Dilution 30 CH,100 ml,₹180,₹145,https://www.1mg.com/otc/bjain-petroleum-dilution-30-ch-otc435555
Pioneer Pharma Glonoinum Globules Pellet Multidose Pills Tablet 200 CH,150 tablets,NA,MRP₹120,https://www.1mg.com/otc/pioneer-pharma-glonoinum-globules-pellet-multidose-pills-tablet-200-ch-otc921105
Sunny Herbals Arnica Montana Hair Oil,100 ml,₹120,₹118,https://www.1mg.com/otc/sunny-herbals-arnica-montana-hair-oil-otc503007
Bjain Calcarea Carbonica Dilution 30 CH,12 ml,₹60,₹52.2,https://www.1mg.com/otc/bjain-calcarea-carbonica-dilution-30-ch-otc715655
SBL Cistus Canadensis Dilution 30 CH,30 ml,₹100,₹90,https://www.1mg.com/otc/sbl-cistus-canadensis-dilution-30-ch-otc346181
Sunny Herbals Hair Removal Cream,100 gm,₹160,₹134,https://www.1mg.com/otc/sunny-herbals-hair-removal-cream-otc402137
SBL Staphysagria Dilution 10M CH,30 ml,₹315,₹306,https://www.1mg.com/otc/sbl-staphysagria-dilution-10m-ch-otc385338
SBL Paris Quadrifolia Dilution 6 CH,30 ml,₹100,₹97.5,https://www.1mg.com/otc/sbl-paris-quadrifolia-dilution-6-ch-otc355593
"Sunny Herbals Face Wash Gel with Aloevera, Calendula and Tea Tree Oil",100 gm,₹165,₹163,https://www.1mg.com/otc/sunny-herbals-face-wash-gel-with-aloevera-calendula-and-tea-tree-oil-otc373354
Pioneer Pharma Hyoscyamus Niger Globules Pellet Multidose Pills 200 CH,150 tablets,₹120,₹96,https://www.1mg.com/otc/pioneer-pharma-hyoscyamus-niger-globules-pellet-multidose-pills-200-ch-otc921934
SBL Sulphur Iodatum Dilution 200 CH,30 ml,₹115,₹112,https://www.1mg.com/otc/sbl-sulphur-iodatum-dilution-200-ch-otc348808
Sunny Herbals Cocoa Butter Cream,125 gm,₹250,₹210,https://www.1mg.com/otc/sunny-herbals-cocoa-butter-cream-otc326229
Dr Willmar Schwabe India Terebinthinae Oleum Mother Tincture Q,30 ml,₹220,₹202,https://www.1mg.com/otc/dr-willmar-schwabe-india-terebinthinae-oleum-mother-tincture-q-otc391589
Pioneer Pharma Chelidonium Globules Pellet Multidose Pills Tablet 30 CH,150 tablets,₹120,₹96,https://www.1mg.com/otc/pioneer-pharma-chelidonium-globules-pellet-multidose-pills-tablet-30-ch-otc910474
Pioneer Pharma Baryta Sulph  Globules Pellet Multidose Pills 200 CH,150 tablets,₹120,₹96,https://www.1mg.com/otc/pioneer-pharma-baryta-sulph-globules-pellet-multidose-pills-200-ch-otc921847
SBL Kalium Bichromicum Trituration Tablet 4X,25 gm,₹165,₹158,https://www.1mg.com/otc/sbl-kalium-bichromicum-trituration-tablet-4x-otc338988
Bjain Lycopersicum Esculentum Mother Tincture Q,100 ml,₹195,₹179,https://www.1mg.com/otc/bjain-lycopersicum-esculentum-mother-tincture-q-otc445114
Pioneer Pharma Physostigma Venen Globules Pellet Multidose Pills 6 CH,150 tablets,₹120,₹96,https://www.1mg.com/otc/pioneer-pharma-physostigma-venen-globules-pellet-multidose-pills-6-ch-otc890844
SBL Pothos Foetidus Dilution 6 CH,30 ml,₹100,₹97.5,https://www.1mg.com/otc/sbl-pothos-foetidus-dilution-6-ch-otc355898
Wheezal Alfalfa with Ginseng Tonic,450 ml,₹340,₹333,https://www.1mg.com/otc/wheezal-alfalfa-with-ginseng-tonic-otc715438
Bio India Belladonna Ointment,30 gm,₹65,₹61.8,https://www.1mg.com/otc/bio-india-belladonna-ointment-otc518032
Lord's Relax-H Tablet,25 gm,₹150,₹132,https://www.1mg.com/otc/lord-s-relax-h-tablet-otc392854
REPL Dr. Advice No.19 Bone Disease Drop,30 ml,₹180,₹155,https://www.1mg.com/otc/repl-dr.-advice-no.19-bone-disease-drop-otc339347
Dr. Reckeweg Actaea Spicata Dilution 1000 CH,11 ml,₹195,₹194,https://www.1mg.com/otc/dr.-reckeweg-actaea-spicata-dilution-1000-ch-otc335997
ADEL Hekla Lava Dilution 200,10 ml,₹165,₹160,https://www.1mg.com/otc/adel-hekla-lava-dilution-200-otc331213
LDD Bioscience Aurum Mur Nat 3X,25 gm,₹150,₹146,https://www.1mg.com/otc/ldd-bioscience-aurum-mur-nat-3x-otc743423
SBL Anthracinum Dilution 30 CH,30 ml,₹100,₹97,https://www.1mg.com/otc/sbl-anthracinum-dilution-30-ch-otc345853
Sunny Herbals Lip Balm,10 gm,₹45,₹40.1,https://www.1mg.com/otc/sunny-herbals-lip-balm-otc499060
Sunny Herbals Hair Color Light Brown Sachet,NA,₹50,₹49,https://www.1mg.com/otc/sunny-herbals-hair-color-light-brown-sachet-otc499062
Bjain Scrophularia Nodosa Mother Tincture Q,30 ml,₹150,₹138,https://www.1mg.com/otc/bjain-scrophularia-nodosa-mother-tincture-q-otc445191
Sunny Herbals Fruit Cream,100 gm,₹185,₹176,https://www.1mg.com/otc/sunny-herbals-fruit-cream-otc503115
Noble Life Energy E45 Anopil Piles Drop,30 ml,₹235,₹212,https://www.1mg.com/otc/noble-life-energy-e45-anopil-piles-drop-otc684432
Dr Willmar Schwabe India Hypericum Perforatum Dilution 1000 CH,30 ml,₹140,₹139,https://www.1mg.com/otc/dr-willmar-schwabe-india-hypericum-perforatum-dilution-1000-ch-otc404094
Sunny Herbals Sun Care Cream,100 gm,₹270,₹203,https://www.1mg.com/otc/sunny-herbals-sun-care-cream-otc327076
Dr. Reckeweg Iris Vers Dilution 6 CH,11 ml,₹135,₹134,https://www.1mg.com/otc/dr.-reckeweg-iris-vers-dilution-6-ch-otc374133
Wheezal Aesculus Ointment,25 gm,NA,MRP₹75,https://www.1mg.com/otc/wheezal-aesculus-ointment-otc722681
Dr Willmar Schwabe India Capsicum Annuum Dilution 30 CH,30 ml,₹100,₹90,https://www.1mg.com/otc/dr-willmar-schwabe-india-capsicum-annuum-dilution-30-ch-otc398618
Haslab HC 92 Spongia Complex Tablet,20 gm,₹75,₹67.5,https://www.1mg.com/otc/haslab-hc-92-spongia-complex-tablet-otc388261
Sunny Herbals Anti Wrinkle Cream,125 gm,₹250,₹227,https://www.1mg.com/otc/sunny-herbals-anti-wrinkle-cream-otc402201
REPL Dr. Advice No.100 Uremia Drop,30 ml,₹180,₹160,https://www.1mg.com/otc/repl-dr.-advice-no.100-uremia-drop-otc339458
LDD Bioscience LD 7 Cough Drop,30 ml,₹160,₹155,https://www.1mg.com/otc/ldd-bioscience-ld-7-cough-drop-otc722365
Sunny Herbals Under Eye Cream,50 gm,₹185,₹159,https://www.1mg.com/otc/sunny-herbals-under-eye-cream-otc327072
Dr. Reckeweg Rhus Tox Dilution 50M CH,11 ml,₹250,₹248,https://www.1mg.com/otc/dr.-reckeweg-rhus-tox-dilution-50m-ch-otc375049
Dr. Wellmans Astha+Cure Expectorant Sugar Free,120 ml,₹145,₹131,https://www.1mg.com/otc/dr.-wellmans-astha-cure-expectorant-sugar-free-otc652369
Sunny Herbals Aloevera+Calendula Bathing Bar,75 gm,NA,MRP₹65,https://www.1mg.com/otc/sunny-herbals-aloevera-calendula-bathing-bar-otc499055
Dr Willmar Schwabe India Oleum Santali Dilution 6 CH,30 ml,NA,MRP₹100,https://www.1mg.com/otc/dr-willmar-schwabe-india-oleum-santali-dilution-6-ch-otc394570
Pioneer Pharma Cina Globules Pellet Multidose Pills 200 CH,150 tablets,₹120,₹93.6,https://www.1mg.com/otc/pioneer-pharma-cina-globules-pellet-multidose-pills-200-ch-otc822963
Sunny Herbals Hair Color 12 Sachets Dark Brown,240 gm,₹600,₹534,https://www.1mg.com/otc/sunny-herbals-hair-color-12-sachets-dark-brown-otc338002
SBL Thuja Occidentalis Dilution 50M CH,10 ml,₹300,₹293,https://www.1mg.com/otc/sbl-thuja-occidentalis-dilution-50m-ch-otc385358
ADEL Causticum Dilution 30 CH,10 ml,₹145,₹143,https://www.1mg.com/otc/adel-causticum-dilution-30-ch-otc327863
Sunny Herbals Hair Pack,100 gm,₹185,₹182,https://www.1mg.com/otc/sunny-herbals-hair-pack-otc503107
Bjain Anas Barbariae Dilution 200 CH,100 ml,₹190,₹175,https://www.1mg.com/otc/bjain-anas-barbariae-dilution-200-ch-otc432033
Bhargava Thyrodin Oral Drops,30 ml,₹175,₹166,https://www.1mg.com/otc/bhargava-thyrodin-oral-drops-otc729743
Sunny Herbals Almond Shampoo,250 ml,₹215,₹183,https://www.1mg.com/otc/sunny-herbals-almond-shampoo-otc400765
Lord's Yohimbinum Trituration Tablet 3X,450 gm,₹950,₹838,https://www.1mg.com/otc/lord-s-yohimbinum-trituration-tablet-3x-otc561082
Bio India Bach Flower Agrimony,100 ml,₹250,₹213,https://www.1mg.com/otc/bio-india-bach-flower-agrimony-otc517604
Sunny Herbals Arnica Montana Hair Oil,100 ml,₹120,₹118,https://www.1mg.com/otc/sunny-herbals-arnica-montana-hair-oil-otc503007
Lord's Five Phos Biocombination Tablet 30X,25 gm,₹95,₹84.6,https://www.1mg.com/otc/lord-s-five-phos-biocombination-tablet-30x-otc561384
SBL Natrum Muriaticum Dilution 50M CH,10 ml,₹300,₹285,https://www.1mg.com/otc/sbl-natrum-muriaticum-dilution-50m-ch-otc385275
Sunny Herbals Hair Removal Cream,100 gm,₹160,₹134,https://www.1mg.com/otc/sunny-herbals-hair-removal-cream-otc402137
Dr Willmar Schwabe India Aurum Iodatum Dilution 200 CH,30 ml,NA,MRP₹115,https://www.1mg.com/otc/dr-willmar-schwabe-india-aurum-iodatum-dilution-200-ch-otc397696
Dr Willmar Schwabe India Opium Dilution CM CH,10 ml,NA,MRP₹335,https://www.1mg.com/otc/dr-willmar-schwabe-india-opium-dilution-cm-ch-otc394539
"Sunny Herbals Face Wash Gel with Aloevera, Calendula and Tea Tree Oil",100 gm,₹165,₹163,https://www.1mg.com/otc/sunny-herbals-face-wash-gel-with-aloevera-calendula-and-tea-tree-oil-otc373354
Pioneer Pharma P38 Dysentery Drop,30 ml,₹160,₹142,https://www.1mg.com/otc/pioneer-pharma-p38-dysentery-drop-otc643503
ADEL Bio-Combination 19 Tablet,20 gm,₹180,₹177,https://www.1mg.com/otc/adel-bio-combination-19-tablet-otc329064
Sunny Herbals Cocoa Butter Cream,125 gm,₹250,₹210,https://www.1mg.com/otc/sunny-herbals-cocoa-butter-cream-otc326229
Dr. Johns J-33 Sinus Drop,30 ml,₹130,₹114,https://www.1mg.com/otc/dr.-johns-j-33-sinus-drop-otc387625
Pioneer Pharma Avena Sativa Globules Pellet Multidose Pills 6 CH,150 tablets,₹120,₹92.4,https://www.1mg.com/otc/pioneer-pharma-avena-sativa-globules-pellet-multidose-pills-6-ch-otc883698
SBL Senna Dilution 30 CH,30 ml,₹100,₹97.5,https://www.1mg.com/otc/sbl-senna-dilution-30-ch-otc358264
German's Complexion Cream,25 gm,₹90,₹76.5,https://www.1mg.com/otc/german-s-complexion-cream-otc651886
Dr. Johns J-3 Anti-Snore Drop,30 ml,₹140,₹126,https://www.1mg.com/otc/dr.-johns-j-3-anti-snore-drop-otc387512
Bjain Nux Vomica Dilution 10M CH,12 ml,₹160,₹149,https://www.1mg.com/otc/bjain-nux-vomica-dilution-10m-ch-otc697208
Dr. Reckeweg Ammonium Carb Dilution 6 CH,11 ml,₹145,₹144,https://www.1mg.com/otc/dr.-reckeweg-ammonium-carb-dilution-6-ch-otc372908
Bakson's Homeopathy Urtica Urens Ointment,25 gm,₹70,₹69.7,https://www.1mg.com/otc/bakson-s-homeopathy-urtica-urens-ointment-otc327235
Bakson's Homeopathy Yohimbinum  Dilution 3X,30 ml,₹100,₹94.5,https://www.1mg.com/otc/bakson-s-homeopathy-yohimbinum-dilution-3x-otc785689
Lord's L 110  Cough Drop,30 ml,₹160,₹149,https://www.1mg.com/otc/lord-s-l-110-cough-drop-otc448806
Bjain Nux Vomica Dilution 3X,12 ml,₹90,₹78.3,https://www.1mg.com/otc/bjain-nux-vomica-dilution-3x-otc702765
LDD Bioscience Ice Cool Talcum Powder,150 gm,₹120,₹116,https://www.1mg.com/otc/ldd-bioscience-ice-cool-talcum-powder-otc722301
SBL Mentha Piperita Dilution 30 CH,30 ml,₹100,₹97.5,https://www.1mg.com/otc/sbl-mentha-piperita-dilution-30-ch-otc348237
ADEL Gelsemium Sempervirens Dilution 200,10 ml,₹165,₹164,https://www.1mg.com/otc/adel-gelsemium-sempervirens-dilution-200-otc331241
ADEL Sulphur Iod Dilution 30 CH,10 ml,₹145,₹143,https://www.1mg.com/otc/adel-sulphur-iod-dilution-30-ch-otc327239
Sunny Herbals Lip Balm,10 gm,₹45,₹40.1,https://www.1mg.com/otc/sunny-herbals-lip-balm-otc499060
Sunny Herbals Hair Color Light Brown Sachet,NA,₹50,₹49,https://www.1mg.com/otc/sunny-herbals-hair-color-light-brown-sachet-otc499062
Dr. Reckeweg Sambucus Nig Dilution 6 CH,11 ml,₹125,₹124,https://www.1mg.com/otc/dr.-reckeweg-sambucus-nig-dilution-6-ch-otc375123
Sunny Herbals Fruit Cream,100 gm,₹185,₹176,https://www.1mg.com/otc/sunny-herbals-fruit-cream-otc503115
SBL 118 First Aid Pack (Combo Of 4),NA,NA,MRP₹400,https://www.1mg.com/otc/sbl-118-first-aid-pack-combo-of-4-otc342845
Allen Livia Liver Tonic,100 ml,₹115,₹109,https://www.1mg.com/otc/allen-livia-liver-tonic-otc330251
Sunny Herbals Sun Care Cream,100 gm,₹270,₹203,https://www.1mg.com/otc/sunny-herbals-sun-care-cream-otc327076
Medisynth Calendula Officinalis Q,30 ml,₹105,₹94.5,https://www.1mg.com/otc/medisynth-calendula-officinalis-q-otc865697
St. George’s Bach Flower Wild Oat 6 CH,30 ml,₹175,₹166,https://www.1mg.com/otc/st.-george-s-bach-flower-wild-oat-6-ch-otc399810
Dr. Reckeweg Kalmia Latif Dilution 30 CH,11 ml,₹135,₹132,https://www.1mg.com/otc/dr.-reckeweg-kalmia-latif-dilution-30-ch-otc326691
Medisynth Rauwolfia Serpentina,30 ml,₹105,₹94.5,https://www.1mg.com/otc/medisynth-rauwolfia-serpentina-otc866346
Sunny Herbals Anti Wrinkle Cream,125 gm,₹250,₹227,https://www.1mg.com/otc/sunny-herbals-anti-wrinkle-cream-otc402201
Sett Dey Argentum Nit Dilution 1M,30 ml,₹100,₹80,https://www.1mg.com/otc/sett-dey-argentum-nit-dilution-1m-otc836034
Dr Willmar Schwabe India Pareira Brava Dilution 30 CH,30 ml,NA,MRP₹100,https://www.1mg.com/otc/dr-willmar-schwabe-india-pareira-brava-dilution-30-ch-otc394478
Sunny Herbals Under Eye Cream,50 gm,₹185,₹159,https://www.1mg.com/otc/sunny-herbals-under-eye-cream-otc327072
Adven A-208 Tumour Drop,30 ml,₹190,₹180,https://www.1mg.com/otc/adven-a-208-tumour-drop-otc517256
Dr Willmar Schwabe India Opium Dilution 1000 CH,30 ml,₹140,₹139,https://www.1mg.com/otc/dr-willmar-schwabe-india-opium-dilution-1000-ch-otc394542
Sunny Herbals Aloevera+Calendula Bathing Bar,75 gm,NA,MRP₹65,https://www.1mg.com/otc/sunny-herbals-aloevera-calendula-bathing-bar-otc499055
Bjain Caladium Seguinum Dilution 200 CH,12 ml,₹65,₹57.9,https://www.1mg.com/otc/bjain-caladium-seguinum-dilution-200-ch-otc715691
Sett Dey Justicia Adhatoda (Basak) Mother Tincture Q,30 ml,₹90,₹72,https://www.1mg.com/otc/sett-dey-justicia-adhatoda-basak-mother-tincture-q-otc838205
Sunny Herbals Hair Color 12 Sachets Dark Brown,240 gm,₹600,₹534,https://www.1mg.com/otc/sunny-herbals-hair-color-12-sachets-dark-brown-otc338002
Bjain Plumbum Metallicum Dilution 200 CH,100 ml,₹190,₹179,https://www.1mg.com/otc/bjain-plumbum-metallicum-dilution-200-ch-otc435215
Medisynth Ocimum Sanctum,30 ml,₹105,₹94.5,https://www.1mg.com/otc/medisynth-ocimum-sanctum-otc866338
Sunny Herbals Hair Pack,100 gm,₹185,₹182,https://www.1mg.com/otc/sunny-herbals-hair-pack-otc503107
SBL Thiosinaminum Dilution 1000 CH,30 ml,₹140,₹137,https://www.1mg.com/otc/sbl-thiosinaminum-dilution-1000-ch-otc348833
Bioforce Blooume 9 Cystosan Drop,30 ml,₹165,₹145,https://www.1mg.com/otc/bioforce-blooume-9-cystosan-drop-otc325972
Sunny Herbals Almond Shampoo,250 ml,₹215,₹183,https://www.1mg.com/otc/sunny-herbals-almond-shampoo-otc400765
St. George’s Bach Flower Honey Suckle 6 CH,30 ml,₹175,₹166,https://www.1mg.com/otc/st.-george-s-bach-flower-honey-suckle-6-ch-otc399743
Bakson B24 Nausea Drop,30 ml,₹185,₹144,https://www.1mg.com/otc/bakson-b24-nausea-drop-otc388060
Sunny Herbals Arnica Montana Hair Oil,100 ml,₹120,₹118,https://www.1mg.com/otc/sunny-herbals-arnica-montana-hair-oil-otc503007
Bjain Baryta Carbonica Dilution 30 CH,100 ml,₹180,₹169,https://www.1mg.com/otc/bjain-baryta-carbonica-dilution-30-ch-otc434898
Dr. Reckeweg Baryta Carb Dilution 200 CH,100 ml,₹805,₹789,https://www.1mg.com/otc/dr.-reckeweg-baryta-carb-dilution-200-ch-otc573590
Sunny Herbals Hair Removal Cream,100 gm,₹160,₹134,https://www.1mg.com/otc/sunny-herbals-hair-removal-cream-otc402137
LDD Bioscience LD 21 Sexual Neurasthenia Drop,30 ml,₹160,₹155,https://www.1mg.com/otc/ldd-bioscience-ld-21-sexual-neurasthenia-drop-otc722507
Dr. Reckeweg Berberis Vul Dilution 6 CH,11 ml,₹135,₹134,https://www.1mg.com/otc/dr.-reckeweg-berberis-vul-dilution-6-ch-otc373092
"Sunny Herbals Face Wash Gel with Aloevera, Calendula and Tea Tree Oil",100 gm,₹165,₹163,https://www.1mg.com/otc/sunny-herbals-face-wash-gel-with-aloevera-calendula-and-tea-tree-oil-otc373354
Ralson Remedies FerrumRal Iron Tonic,200 ml,₹175,₹161,https://www.1mg.com/otc/ralson-remedies-ferrumral-iron-tonic-otc574464
Dr. Reckeweg Opium Dilution 10M CH,11 ml,₹215,₹214,https://www.1mg.com/otc/dr.-reckeweg-opium-dilution-10m-ch-otc374782
Sunny Herbals Cocoa Butter Cream,125 gm,₹250,₹210,https://www.1mg.com/otc/sunny-herbals-cocoa-butter-cream-otc326229
Bakson B59 Anasarca Drop,30 ml,₹185,₹180,https://www.1mg.com/otc/bakson-b59-anasarca-drop-otc388112
LDD Bioscience Embelica Officinalis Mother Tincture Q,100 ml,₹190,₹162,https://www.1mg.com/otc/ldd-bioscience-embelica-officinalis-mother-tincture-q-otc779295
Bakson's Homeopathy Rhus Toxicodendron Dilution 30,30 ml,₹100,₹95,https://www.1mg.com/otc/bakson-s-homeopathy-rhus-toxicodendron-dilution-30-otc781926
Wheezal WL35 Headache Drop,30 ml,₹175,₹171,https://www.1mg.com/otc/wheezal-wl35-headache-drop-otc387910
Bjain Mercurius Solubilis Dilution 6 CH,12 ml,₹60,₹52.2,https://www.1mg.com/otc/bjain-mercurius-solubilis-dilution-6-ch-otc708943
